origin_id,origin_class,origin_label,type_id,type_class,type_label,value_id,value_class,value_label
e593768a-02ce-463d-be75-d1adac30feb9,E,Second deposition of Iohannes de Bonaudo,2703dbbe-43cf-4bef-bf42-5ae512dd0479,C,legal circumstance,c98c777f-04a3-4e7a-aae0-2c37a95a1c04,C,summons
e593768a-02ce-463d-be75-d1adac30feb9,E,Second deposition of Iohannes de Bonaudo,2703dbbe-43cf-4bef-bf42-5ae512dd0479,C,legal circumstance,1f0e008d-c111-487a-a7e2-c01aaedf5ea5,C,non-use of judicial torture
e593768a-02ce-463d-be75-d1adac30feb9,E,Second deposition of Iohannes de Bonaudo,2703dbbe-43cf-4bef-bf42-5ae512dd0479,C,legal circumstance,3786211b-26c5-4397-a1c2-a487e19bf7f1,C,non-use of provisional detention
e593768a-02ce-463d-be75-d1adac30feb9,E,Second deposition of Iohannes de Bonaudo,c774584e-4204-4737-a4a7-70e1396e7679,C,incriminator,be8e117d-1b7b-4549-8f61-651abb0d43ff,P,Iohannes de Bonaudo
e593768a-02ce-463d-be75-d1adac30feb9,E,Second deposition of Iohannes de Bonaudo,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,35654731-de7f-420e-90a0-57242ef1ddbd,P,Marguerita Borsseta
e593768a-02ce-463d-be75-d1adac30feb9,E,Second deposition of Iohannes de Bonaudo,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,be8e117d-1b7b-4549-8f61-651abb0d43ff,P,Iohannes de Bonaudo
e593768a-02ce-463d-be75-d1adac30feb9,E,Second deposition of Iohannes de Bonaudo,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,39191f81-9507-4219-882e-7038de5663ee,P,Franciscus
e593768a-02ce-463d-be75-d1adac30feb9,E,Second deposition of Iohannes de Bonaudo,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,7e74d1a9-6ab3-4045-8dee-e9c610349556,P,Michael de Fomia
e593768a-02ce-463d-be75-d1adac30feb9,E,Second deposition of Iohannes de Bonaudo,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,1b6be7f2-1bed-452c-ba42-6336dab58818,P,Andreas de Villelma
e593768a-02ce-463d-be75-d1adac30feb9,E,Second deposition of Iohannes de Bonaudo,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,3254495b-fa91-4f7c-bb7c-a8dc0060b5a3,P,Petrus de Rosseto
e593768a-02ce-463d-be75-d1adac30feb9,E,Second deposition of Iohannes de Bonaudo,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,b35678e5-3691-45f0-9aba-b3e1fda8d396,P,Agnessona de Rosseto
e593768a-02ce-463d-be75-d1adac30feb9,E,Second deposition of Iohannes de Bonaudo,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,81728113-a51b-4e19-9b21-531f1d319559,P,Martinus Pastre
e593768a-02ce-463d-be75-d1adac30feb9,E,Second deposition of Iohannes de Bonaudo,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,69a3f84b-f032-40d0-831e-28b178891631,P,"Iohannonus, socius Martini Pastre"
e593768a-02ce-463d-be75-d1adac30feb9,E,Second deposition of Iohannes de Bonaudo,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,d0e3caab-6a72-49c4-bb34-06b8c2c13e1e,P,Villelminus de Oddo
e593768a-02ce-463d-be75-d1adac30feb9,E,Second deposition of Iohannes de Bonaudo,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,772d6bf9-ebbd-4d4d-839d-ae56cb00cb2d,P,Iohannes Borrellati
e593768a-02ce-463d-be75-d1adac30feb9,E,Second deposition of Iohannes de Bonaudo,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,2840caed-8ac2-416c-ba8b-5696db8f98dd,P,Michael de Prato Ialato
e593768a-02ce-463d-be75-d1adac30feb9,E,Second deposition of Iohannes de Bonaudo,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,d1c9bb29-fd16-437d-b04c-5d717464f450,P,Peyretus de Coazze
e593768a-02ce-463d-be75-d1adac30feb9,E,Second deposition of Iohannes de Bonaudo,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,769b2f78-257f-4d23-b6a3-5e925fbeb6c9,P,Michael Plancha
e593768a-02ce-463d-be75-d1adac30feb9,E,Second deposition of Iohannes de Bonaudo,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,aab912a9-1783-4a2d-a69d-e3b80e7be54b,P,"Bruna, soror Michaelis Planchi"
e593768a-02ce-463d-be75-d1adac30feb9,E,Second deposition of Iohannes de Bonaudo,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,38b59c32-4d6e-4552-9501-1b223e3c4275,P,Michael Barberius
e593768a-02ce-463d-be75-d1adac30feb9,E,Second deposition of Iohannes de Bonaudo,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,f96219ac-30f3-4506-bd93-742bf88a68dd,P,Bernardus de Rosseto
e593768a-02ce-463d-be75-d1adac30feb9,E,Second deposition of Iohannes de Bonaudo,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,99126c59-9b4a-4b25-9e39-d8b949f6f1db,G,hospitium Iohannis de Bonaudo
e6274dca-d6c1-4654-865c-8c894a7e178d,P,Ulliana Petrini,72892176-a0c2-4a09-bd33-2e4aa609243c,C,given name,32f19138-fffa-43fc-9f73-584c3f190c8e,V,Ulliana
e6274dca-d6c1-4654-865c-8c894a7e178d,P,Ulliana Petrini,182e75e9-9583-4077-9fb5-efd1681d041a,C,family name,c7809759-6196-4699-bd67-994bcf3bf155,V,Petrini
e6274dca-d6c1-4654-865c-8c894a7e178d,P,Ulliana Petrini,4ce5e669-d421-40c9-b1ce-f476fdd171fe,C,sex,04990e82-c295-4ac6-9d3b-ed7b0c50ba50,C,female
e6274dca-d6c1-4654-865c-8c894a7e178d,P,Ulliana Petrini,7b1019a9-80ae-443f-9f34-601c68c1946c,C,location of residence,cf9ea221-7a17-4fdb-8129-1b8b10348e2f,L,Cappella S. Andree de Ansaldis
e6274dca-d6c1-4654-865c-8c894a7e178d,P,Ulliana Petrini,bd52f068-a72f-4eeb-89af-f018b84e5526,C,father,6acf1f5b-9725-46a3-88c9-2031f5daf3b4,P,Petrinus
e6295434-2bca-48b7-a269-685372d8ed72,T,Raimundus Benedicti,4e4b5f63-8eac-41ec-96d4-45cbd19ea8f6,C,deponent,33ac8bd8-600a-4d80-b4c5-21bcc1887034,P,Raimundus Benedicti
e6c455aa-90ba-4281-ba4c-8e28436ac98e,P,Guizardina de Solegnano,72892176-a0c2-4a09-bd33-2e4aa609243c,C,given name,0bba68be-60bb-4bf0-ae6a-e84d3bc5c46d,V,Guizardina
e6c455aa-90ba-4281-ba4c-8e28436ac98e,P,Guizardina de Solegnano,1fbf2928-65e7-45d9-8986-d2327195a102,C,surname,c0d205de-d538-417b-8a2f-f4cac9470b54,V,de Solegnano
e6c455aa-90ba-4281-ba4c-8e28436ac98e,P,Guizardina de Solegnano,4ce5e669-d421-40c9-b1ce-f476fdd171fe,C,sex,04990e82-c295-4ac6-9d3b-ed7b0c50ba50,C,female
e729f16e-39b6-468a-9cb4-ff53b01d9121,P,Bertrandus d'Anhause de Tarascone,4ce5e669-d421-40c9-b1ce-f476fdd171fe,C,sex,851ecfbd-1255-4c89-801f-00e819b9b87e,C,male
e729f16e-39b6-468a-9cb4-ff53b01d9121,P,Bertrandus d'Anhause de Tarascone,d5418d72-e035-4fe0-b8c9-c1e1b4f561df,C,physical condition,dc6576c3-d380-46ac-b30a-74bf384688d1,C,dead
e729f16e-39b6-468a-9cb4-ff53b01d9121,P,Bertrandus d'Anhause de Tarascone,7b1019a9-80ae-443f-9f34-601c68c1946c,C,location of residence,9530d27a-f8b2-4128-8c4c-c47014daebb5,L,Tarasco
e729f16e-39b6-468a-9cb4-ff53b01d9121,P,Bertrandus d'Anhause de Tarascone,1e3573c8-72f7-4636-b01f-836c3a5e622f,C,human spatial reference point,554eae77-9373-4e61-9352-b56dd82a9a30,L,Anhaus
e729f16e-39b6-468a-9cb4-ff53b01d9121,P,Bertrandus d'Anhause de Tarascone,d04adbe2-20a5-4958-9e68-e7de17462949,C,social category,e13a7017-1d33-404f-8db0-593a9075024c,C,hereticus/a
e77611b2-9cf2-4d58-8203-a597dfb803f3,T,Deposizione di Borgha Hettoli contro Agnex,bed73d79-d3e7-4036-b357-42ec0da37c43,C,person at trial,87aea1fc-570f-48f3-b432-760366dbf48c,P,Borgha Hettoli
e77611b2-9cf2-4d58-8203-a597dfb803f3,T,Deposizione di Borgha Hettoli contro Agnex,7842d8fa-63d0-4161-8181-9a6a40ecf6c4,C,inquisitor,44934c6f-fea7-4728-9706-5227188c0f26,P,Guido Vicentinus
e77611b2-9cf2-4d58-8203-a597dfb803f3,T,Deposizione di Borgha Hettoli contro Agnex,0d20880a-5a5a-419d-880f-0ef767c2167e,C,notary,3a495814-62b9-46e4-90ca-20783cafe9d6,P,Guido Bontalenti
e77611b2-9cf2-4d58-8203-a597dfb803f3,T,Deposizione di Borgha Hettoli contro Agnex,34d54df3-2851-4d7e-915a-0197f20d45b0,C,represented event,47f2bd62-14ec-4b99-9ec8-6486fc17874b,E,Deposizione di Borgha Hettoli contro Agnex
e83b063f-4409-408d-bd5f-b70b95a1d713,T,Sentenza assolutoria di Albertinus Iohannis de Ollis,bed73d79-d3e7-4036-b357-42ec0da37c43,C,person at trial,4058f2ae-1636-4c4f-8824-1918474ad1e2,P,Albertinus de Ollis
e83b063f-4409-408d-bd5f-b70b95a1d713,T,Sentenza assolutoria di Albertinus Iohannis de Ollis,7842d8fa-63d0-4161-8181-9a6a40ecf6c4,C,inquisitor,109572d3-35bb-4130-a975-a10b85e0fe2b,P,Guido Parmensis
e83b063f-4409-408d-bd5f-b70b95a1d713,T,Sentenza assolutoria di Albertinus Iohannis de Ollis,0d20880a-5a5a-419d-880f-0ef767c2167e,C,notary,73af1613-e312-496c-8cf9-a50d0ab7c13e,P,Franciscus Iohannis Bentivegne
e83b063f-4409-408d-bd5f-b70b95a1d713,T,Sentenza assolutoria di Albertinus Iohannis de Ollis,34d54df3-2851-4d7e-915a-0197f20d45b0,C,represented event,77c84590-3ed6-476c-833e-4d51a50fbd71,E,Sentenza assolutoria di Albertinus Iohannis de Ollis
e849ddf0-1981-470f-bf6d-31931f73c657,E,Deposizione di Bernardinus Blaxii,4cd961b5-c512-4dcc-a928-fbaceb7491c1,C,TRP yyyy-mm-dd: during,b04f673d-7331-40ae-b8a6-bd9b205a4645,V,1299-05-19
e8c78d7e-8030-43e4-ac23-fd82059e2951,T,Register FFF of the Carcassonne inquisition,b260bddd-1451-4a26-8d63-79d2035a8e6c,C,language,96f9d598-9cf9-47d8-8456-2ad79a997623,C,Latin
e8c78d7e-8030-43e4-ac23-fd82059e2951,T,Register FFF of the Carcassonne inquisition,cc308491-df77-44f8-be9b-91de9058fe18,C,milieu of provenance,f3f12337-fe5b-4581-a6db-a816a33f959f,C,Catholic milieu
e8c78d7e-8030-43e4-ac23-fd82059e2951,T,Register FFF of the Carcassonne inquisition,eabcf674-e6e5-4be0-adaf-95cc192ad813,C,creation event,23a489ad-1633-4210-96a5-5f5fafe72f4b,E,Creation of ‘Register FFF of the Carcassonne inquisition’
e8c78d7e-8030-43e4-ac23-fd82059e2951,T,Register FFF of the Carcassonne inquisition,15f6eabf-8feb-4795-af61-1b992f8bed47,C,state of conservation,85cddba5-f88b-4fb3-b511-08d6bd795b93,C,extant
e8c78d7e-8030-43e4-ac23-fd82059e2951,T,Register FFF of the Carcassonne inquisition,cf3f0d24-8b4b-4391-aa4c-13cc059dafd0,C,manuscript witness,0722c5e2-7617-4d86-b422-d5b70fa25b9f,O,"Paris, Bibliothèque nationale de France, fonds Doat, vol. 22-24"
e8c78d7e-8030-43e4-ac23-fd82059e2951,T,Register FFF of the Carcassonne inquisition,fd956a27-0046-4102-b6e4-2e4237c985ff,C,edition,930432f9-86b4-4d7c-ac2d-7e99e6fca8aa,R,"Duvernoy (ed.), Dossier de Montségur (Latin)"
e8c78d7e-8030-43e4-ac23-fd82059e2951,T,Register FFF of the Carcassonne inquisition,fd956a27-0046-4102-b6e4-2e4237c985ff,C,edition,4f583302-e868-4ebd-b67b-5616960a7f5f,R,"Blaquière & Dossat, 1968"
e8f8a4b0-db53-4ae6-aedb-77bcda1fb90c,L,"Crevacorio, de",10f5ed8d-4b60-4bf7-a15f-1bb718fa72f6,C,coordinates (lat; long),e0880849-13af-42e5-a010-24a8d201ea90,V,44.72306; 11.14736
e9876a18-d0c5-4709-964f-b8125fad8f85,P,Jordana de Marlhac,4ce5e669-d421-40c9-b1ce-f476fdd171fe,C,sex,04990e82-c295-4ac6-9d3b-ed7b0c50ba50,C,female
e9876a18-d0c5-4709-964f-b8125fad8f85,P,Jordana de Marlhac,1e3573c8-72f7-4636-b01f-836c3a5e622f,C,human spatial reference point,b14d6bb2-9a9e-4410-89de-b32d4143a989,L,Marlhac
e9876a18-d0c5-4709-964f-b8125fad8f85,P,Jordana de Marlhac,b15ebd39-7a76-44fb-8ba7-e411ba33d80a,C,filius,02617874-2d8d-4df9-ba7c-358facd21a4a,P,Petrus Vuillelmi Darvinha
e9d3697d-8eeb-466e-be86-590e2db8e8ab,E,"Interrogatio - Anguilla, uxor Willini de Kristansperg",ccc4c0f8-ad95-40a5-ac78-3a6eccb939c6,C,place in a series,4ae2e91a-31bb-4b50-b14b-58359336dc43,V,2
e9d3697d-8eeb-466e-be86-590e2db8e8ab,E,"Interrogatio - Anguilla, uxor Willini de Kristansperg",4cd961b5-c512-4dcc-a928-fbaceb7491c1,C,TRP yyyy-mm-dd: during,38b3aa7e-2785-47fe-9907-922772046377,V,1430-03-25
e9d3697d-8eeb-466e-be86-590e2db8e8ab,E,"Interrogatio - Anguilla, uxor Willini de Kristansperg",2703dbbe-43cf-4bef-bf42-5ae512dd0479,C,legal circumstance,aa157154-2da5-446b-bc65-3514e491f057,C,use of judicial torture
e9d3697d-8eeb-466e-be86-590e2db8e8ab,E,"Interrogatio - Anguilla, uxor Willini de Kristansperg",2703dbbe-43cf-4bef-bf42-5ae512dd0479,C,legal circumstance,3786211b-26c5-4397-a1c2-a487e19bf7f1,C,non-use of provisional detention
e9d3697d-8eeb-466e-be86-590e2db8e8ab,E,"Interrogatio - Anguilla, uxor Willini de Kristansperg",2703dbbe-43cf-4bef-bf42-5ae512dd0479,C,legal circumstance,df10d83f-ddcd-4105-8a26-160bd3f24636,C,absence of taking oath in trial hearing
e9d3697d-8eeb-466e-be86-590e2db8e8ab,E,"Interrogatio - Anguilla, uxor Willini de Kristansperg",2703dbbe-43cf-4bef-bf42-5ae512dd0479,C,legal circumstance,e2f1b377-a452-4c33-a172-9ad75bcca4ec,C,absence of summons
e9d3697d-8eeb-466e-be86-590e2db8e8ab,E,"Interrogatio - Anguilla, uxor Willini de Kristansperg",2703dbbe-43cf-4bef-bf42-5ae512dd0479,C,legal circumstance,d18ce5c7-eb18-450b-b2f7-3b9d376a55f1,C,absence of pledge
e9d3697d-8eeb-466e-be86-590e2db8e8ab,E,"Interrogatio - Anguilla, uxor Willini de Kristansperg",4e4b5f63-8eac-41ec-96d4-45cbd19ea8f6,C,deponent,34b9d3e7-4a0f-4374-936c-7594d4b97fcc,P,"Anguilla, uxor Willini de Kristansperg"
e9ea6458-e12a-43f2-8c6a-87eb2e86d30d,E,Deposizione di Zohene Thomaxini Guidonis Boche,4cd961b5-c512-4dcc-a928-fbaceb7491c1,C,TRP yyyy-mm-dd: during,5c85f59a-2266-4cf1-85cf-95570ca32eff,V,1299-06-27
ea0427fd-8d49-42e1-818a-b0f48aacc4b3,P,Iohannes de Yberia,72892176-a0c2-4a09-bd33-2e4aa609243c,C,given name,68f44c61-1690-4337-9f81-bf8771b01f86,V,Iohannes
ea0427fd-8d49-42e1-818a-b0f48aacc4b3,P,Iohannes de Yberia,1fbf2928-65e7-45d9-8986-d2327195a102,C,surname,59aa5f01-5aff-4fb1-b327-f93954489ccb,V,de Yberia
ea0427fd-8d49-42e1-818a-b0f48aacc4b3,P,Iohannes de Yberia,4ce5e669-d421-40c9-b1ce-f476fdd171fe,C,sex,851ecfbd-1255-4c89-801f-00e819b9b87e,C,male
ea0427fd-8d49-42e1-818a-b0f48aacc4b3,P,Iohannes de Yberia,e4cf9862-f4c7-4e29-bc1f-689f1b24752c,C,occupation,0879960b-6198-45dd-b6da-475ea1cfc64d,C,frater
ea0427fd-8d49-42e1-818a-b0f48aacc4b3,P,Iohannes de Yberia,7b1019a9-80ae-443f-9f34-601c68c1946c,C,location of residence,96b87329-f377-4c83-97c3-a7b0c66bd2ca,L,Mutina
ea1e8884-ac0c-48bf-b907-7767ad1a433a,L,Fossatus,10f5ed8d-4b60-4bf7-a15f-1bb718fa72f6,C,coordinates (lat; long),4aa2b8c0-a1a5-4ec2-80a6-2065b0b8d41e,V,43.17417; 1.40806
ea26820b-c42f-46b1-9e71-b70affefebcc,P,Dominicus,4ce5e669-d421-40c9-b1ce-f476fdd171fe,C,sex,851ecfbd-1255-4c89-801f-00e819b9b87e,C,male
ea26820b-c42f-46b1-9e71-b70affefebcc,P,Dominicus,7b1019a9-80ae-443f-9f34-601c68c1946c,C,location of residence,066d3220-4f01-4585-9309-a98db16b1e56,L,Cappella S. Proculi
ea2aa8df-accf-4981-bc8b-a2b4d427a82d,P,Iacobus Milla,72892176-a0c2-4a09-bd33-2e4aa609243c,C,given name,e0da6c88-a7b0-4062-bf51-6f7852ed4b9f,V,Iacobus
ea2aa8df-accf-4981-bc8b-a2b4d427a82d,P,Iacobus Milla,1fbf2928-65e7-45d9-8986-d2327195a102,C,surname,c5d4ec26-82ad-441a-9bcd-139b4b047fe6,V,Milla
ea2aa8df-accf-4981-bc8b-a2b4d427a82d,P,Iacobus Milla,4ce5e669-d421-40c9-b1ce-f476fdd171fe,C,sex,851ecfbd-1255-4c89-801f-00e819b9b87e,C,male
ea2aa8df-accf-4981-bc8b-a2b4d427a82d,P,Iacobus Milla,f07278ea-c498-4036-ab16-b1af7a438087,C,location of congregation,88db81fa-c815-45e7-9c6e-58423d4e77a5,L,domus Iacobi Milla
ea2aa8df-accf-4981-bc8b-a2b4d427a82d,P,Iacobus Milla,6f962843-c7b3-4f7b-b6fc-48dfac79a8a2,C,location of origin,ecb073e5-3476-4975-9dd0-0d09da6c9b97,L,Val Chisone
ea2aa8df-accf-4981-bc8b-a2b4d427a82d,P,Iacobus Milla,7b1019a9-80ae-443f-9f34-601c68c1946c,C,location of residence,ef4c5a70-e3d7-42f2-bacb-490f93edfbcd,L,Costa
ea3ccdd0-1a6e-4b80-a39a-9f801e69ee00,L,Zocca,10f5ed8d-4b60-4bf7-a15f-1bb718fa72f6,C,coordinates (lat; long),906a0f88-8a93-439a-8510-e69d3de3de58,V,44.3472638; 10.990407
eaabea6c-1a99-4bac-982b-39072fd771e7,P,Dominicus,72892176-a0c2-4a09-bd33-2e4aa609243c,C,given name,4606deaa-2179-4b33-b8d4-91f0a4a44f89,V,Dominicus
eaabea6c-1a99-4bac-982b-39072fd771e7,P,Dominicus,4ce5e669-d421-40c9-b1ce-f476fdd171fe,C,sex,851ecfbd-1255-4c89-801f-00e819b9b87e,C,male
eaabea6c-1a99-4bac-982b-39072fd771e7,P,Dominicus,e4cf9862-f4c7-4e29-bc1f-689f1b24752c,C,occupation,b6bdf091-1484-4142-b527-1335c4a38f70,C,vestiarius
eaabea6c-1a99-4bac-982b-39072fd771e7,P,Dominicus,3ba9c6e5-225c-492d-b9cb-09117a64757e,C,order,7a90b514-b329-46dd-a483-d47f059f7b1c,C,Ordo predicatorum
eabfcbe2-c15d-4bf5-9f4c-074d7c613b53,E,Sentenza di condanna di Uguitio Dominici,4cd961b5-c512-4dcc-a928-fbaceb7491c1,C,TRP yyyy-mm-dd: during,cc4a2462-6dc5-41dd-9b20-6b62729641e9,V,1306-05-09
eac5385e-ffef-4454-9b7a-45e3253fdac9,P,Iohannes de abbacia de Frassinicho,72892176-a0c2-4a09-bd33-2e4aa609243c,C,given name,30dee06b-c84c-4ba6-bb49-1974a31290a6,V,Iohannes
eac5385e-ffef-4454-9b7a-45e3253fdac9,P,Iohannes de abbacia de Frassinicho,1fbf2928-65e7-45d9-8986-d2327195a102,C,surname,69516266-983f-44e9-8545-4868751f11ab,V,de abbacia de Frassinicho
eac5385e-ffef-4454-9b7a-45e3253fdac9,P,Iohannes de abbacia de Frassinicho,4ce5e669-d421-40c9-b1ce-f476fdd171fe,C,sex,851ecfbd-1255-4c89-801f-00e819b9b87e,C,male
eaccf4c9-2026-4da7-b3f9-356475b8cab2,E,Quoddam dictum ser Danisii Cotte,ccc4c0f8-ad95-40a5-ac78-3a6eccb939c6,C,place in a series,a8c9b020-b52a-45be-a475-57db16257d6a,V,2
eaccf4c9-2026-4da7-b3f9-356475b8cab2,E,Quoddam dictum ser Danisii Cotte,4cd961b5-c512-4dcc-a928-fbaceb7491c1,C,TRP yyyy-mm-dd: during,2266ddaf-ffd4-434d-879f-45e704325345,V,1300-09-25
eaccf4c9-2026-4da7-b3f9-356475b8cab2,E,Quoddam dictum ser Danisii Cotte,53d49b80-f6b7-498f-8050-79db1232e37b,C,SRP in,afc8065d-b84a-4470-ada7-276b06ca992c,L,camera ubi fit officium inquisitionis
eaccf4c9-2026-4da7-b3f9-356475b8cab2,E,Quoddam dictum ser Danisii Cotte,2703dbbe-43cf-4bef-bf42-5ae512dd0479,C,legal circumstance,1f0e008d-c111-487a-a7e2-c01aaedf5ea5,C,non-use of judicial torture
eaccf4c9-2026-4da7-b3f9-356475b8cab2,E,Quoddam dictum ser Danisii Cotte,2703dbbe-43cf-4bef-bf42-5ae512dd0479,C,legal circumstance,3786211b-26c5-4397-a1c2-a487e19bf7f1,C,non-use of provisional detention
eaccf4c9-2026-4da7-b3f9-356475b8cab2,E,Quoddam dictum ser Danisii Cotte,2703dbbe-43cf-4bef-bf42-5ae512dd0479,C,legal circumstance,c98c777f-04a3-4e7a-aae0-2c37a95a1c04,C,summons
eaccf4c9-2026-4da7-b3f9-356475b8cab2,E,Quoddam dictum ser Danisii Cotte,2703dbbe-43cf-4bef-bf42-5ae512dd0479,C,legal circumstance,c14e973d-7955-48b9-b783-4af23a7bca5b,C,pledge-making
eaccf4c9-2026-4da7-b3f9-356475b8cab2,E,Quoddam dictum ser Danisii Cotte,c774584e-4204-4737-a4a7-70e1396e7679,C,incriminator,4384318b-d905-410b-bf84-1f08b1aa5bc5,P,Danisius Cotta
eaccf4c9-2026-4da7-b3f9-356475b8cab2,E,Quoddam dictum ser Danisii Cotte,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,4384318b-d905-410b-bf84-1f08b1aa5bc5,P,Danisius Cotta
eaccf4c9-2026-4da7-b3f9-356475b8cab2,E,Quoddam dictum ser Danisii Cotte,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,97d38e61-3def-4cd7-acf5-d581d7c0f862,P,Mayfreda de Pirovano
eaccf4c9-2026-4da7-b3f9-356475b8cab2,E,Quoddam dictum ser Danisii Cotte,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,5b75ba8f-fbf2-45d8-82f7-394a507a43ce,P,Flordebellina de Saramitis
eaccf4c9-2026-4da7-b3f9-356475b8cab2,E,Quoddam dictum ser Danisii Cotte,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,fe445097-ea4b-46e7-bdaa-53f4a3e9420c,P,Andreas Saramita
eaccf4c9-2026-4da7-b3f9-356475b8cab2,E,Quoddam dictum ser Danisii Cotte,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,811cb78c-6d03-4d46-9f32-e38fe5149fb7,P,Aydelina de Crimella
eaccf4c9-2026-4da7-b3f9-356475b8cab2,E,Quoddam dictum ser Danisii Cotte,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,568634f2-55e9-444f-b432-eaa3f880cf75,P,Amiço Toschanus
eaccf4c9-2026-4da7-b3f9-356475b8cab2,E,Quoddam dictum ser Danisii Cotte,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,8aa89e21-4cc5-4a04-a9fe-a8c6cd3eb4d0,P,Bellacara Karentana
eaccf4c9-2026-4da7-b3f9-356475b8cab2,E,Quoddam dictum ser Danisii Cotte,1d586a63-5f9d-46a2-b573-6894091bdeee,C,mentioned,fe445097-ea4b-46e7-bdaa-53f4a3e9420c,P,Andreas Saramita
eaccf4c9-2026-4da7-b3f9-356475b8cab2,E,Quoddam dictum ser Danisii Cotte,0489a4c1-8c4a-40d4-b423-d52eb14bbf27,C,person marked as incriminated in a marginal gloss,97d38e61-3def-4cd7-acf5-d581d7c0f862,P,Mayfreda de Pirovano
eaccf4c9-2026-4da7-b3f9-356475b8cab2,E,Quoddam dictum ser Danisii Cotte,0489a4c1-8c4a-40d4-b423-d52eb14bbf27,C,person marked as incriminated in a marginal gloss,fe445097-ea4b-46e7-bdaa-53f4a3e9420c,P,Andreas Saramita
eaccf4c9-2026-4da7-b3f9-356475b8cab2,E,Quoddam dictum ser Danisii Cotte,0489a4c1-8c4a-40d4-b423-d52eb14bbf27,C,person marked as incriminated in a marginal gloss,811cb78c-6d03-4d46-9f32-e38fe5149fb7,P,Aydelina de Crimella
eaccf4c9-2026-4da7-b3f9-356475b8cab2,E,Quoddam dictum ser Danisii Cotte,0489a4c1-8c4a-40d4-b423-d52eb14bbf27,C,person marked as incriminated in a marginal gloss,568634f2-55e9-444f-b432-eaa3f880cf75,P,Amiço Toschanus
eaccf4c9-2026-4da7-b3f9-356475b8cab2,E,Quoddam dictum ser Danisii Cotte,0489a4c1-8c4a-40d4-b423-d52eb14bbf27,C,person marked as incriminated in a marginal gloss,8aa89e21-4cc5-4a04-a9fe-a8c6cd3eb4d0,P,Bellacara Karentana
eaccf4c9-2026-4da7-b3f9-356475b8cab2,E,Quoddam dictum ser Danisii Cotte,0489a4c1-8c4a-40d4-b423-d52eb14bbf27,C,person marked as incriminated in a marginal gloss,b47ae5af-64db-40a3-a4de-09610c4ba0e2,P,Iacobus de Ferno
eb7c7083-63ee-4f57-93d8-9a5ab96fa34d,E,‘Consilium sapientum’ per Iohannes Petri Ballugani,4cd961b5-c512-4dcc-a928-fbaceb7491c1,C,TRP yyyy-mm-dd: during,d9f81ce8-e508-4633-914f-2addeafc2929,V,1306-02-24
ecf69171-57d1-4eec-9ced-f306e2b7c689,L,"Centi, plebs",10f5ed8d-4b60-4bf7-a15f-1bb718fa72f6,C,coordinates (lat; long),2dba9bd3-1172-4dda-b0c7-029a3a25d2f5,V,44.71331; 11.30698
ed31f83c-7141-46dc-bfce-01e8acd62ad0,T,Deposizione di Beatrixia Bonaventure,bed73d79-d3e7-4036-b357-42ec0da37c43,C,person at trial,e86965cd-3671-4b4c-8aa0-b35967529892,P,Beatrixia Bonaventure
ed31f83c-7141-46dc-bfce-01e8acd62ad0,T,Deposizione di Beatrixia Bonaventure,7842d8fa-63d0-4161-8181-9a6a40ecf6c4,C,inquisitor,44934c6f-fea7-4728-9706-5227188c0f26,P,Guido Vicentinus
ed31f83c-7141-46dc-bfce-01e8acd62ad0,T,Deposizione di Beatrixia Bonaventure,0d20880a-5a5a-419d-880f-0ef767c2167e,C,notary,3a495814-62b9-46e4-90ca-20783cafe9d6,P,Guido Bontalenti
ed31f83c-7141-46dc-bfce-01e8acd62ad0,T,Deposizione di Beatrixia Bonaventure,34d54df3-2851-4d7e-915a-0197f20d45b0,C,represented event,b98b2db9-1a73-4f00-b9c4-42fe614d71df,E,Deposizione di Beatrixia Bonaventure
ed357e18-c32d-4e8a-8306-69055d783a2c,P,Hemericus,4ce5e669-d421-40c9-b1ce-f476fdd171fe,C,sex,851ecfbd-1255-4c89-801f-00e819b9b87e,C,male
