status,id_action_or_relation,subject,action_or_relation,action_or_relation_english,action_or_relation_middle_english,action_or_relation_synonyms,actant1_valency,actant1,actant2_valency,actant2,action_or_relation_type,subtype1,subtype2,subtype3,subtype4,parent_id,parent_label,parent_label_english,components_id,components_label,components_label_english,quasisynonym_id,quasisynonym_label,quasisynonym__label_english,related_entity_id,related_entity_label,related_entity_label_english,tags,dissidence_or_compliance_level,tie_value_subject_actant1,tie_value_subject_actant2,reciprocal_relation_actant1_subject_id,reciprocal_relation_actant1_subject,reciprocal_relation_actant1_subject_english,reciprocal_relation_actant2_subject_id,reciprocal_relation_actant2_subject,reciprocal_relation_actant2_subject_english,rule_time,rule_duration,rule_frequency,rule_location_where,rule_location_from,rule_location_to,rule_dissidence_level,rule_compliance_level,text_example,note,recommendation
approved,A0048,[] Person | [] Group,"""habebat""",owned (st),,,4,[] Object,NULL,NULL,relation,ownership,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,"""erat""",belonged to,,#N/A,#N/A,1,1,NA,NA,NA,NA,,,,,
discouraged,A0049,[] Person | [] Group,"""habitator""",inhabitant,,,NULL,NULL,NULL,NULL,relation,residence,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,NULL,NULL,,#N/A,#N/A,1,1,1,1,NA,NA,,,,"Frequency can make sense, e.g. for migrating shepherds.","Use A0093 ""has attribute"" instead."
approved,A0097,[] Person | [] Group,"""habuit in societe sua""",had as company,,,4,[] Person | [] Group,NULL,NULL,interaction,being together,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,A0046 #A0123,"""fuit"" (cum) #""associavit""",was present (with sb) #accompanied (sb),,#VALUE!,#VALUE!,,,,,A0097,"""habuit in societe sua""",had as company,,#N/A,#N/A,1,1,1,1,NA,NA,,,,,
approved,A0114,[] Person | [] Group,"""habuit penam""",received punishment (from sb - [kind of punishment]),,,"""a"" + 6",[] Person | [] Group,2 | NULL,[] Concept | NULL,interaction,trial,penance,punishment,receiving punishment,,#N/A,#N/A,,#VALUE!,#VALUE!,A0050,"""habuit penitenciam""",received penance (from sb - [kind of penance]),C0038,pena,penalty/punishment,,,object of the exercise of power,undefined,A0113,"""imposuit penam""",gave punishment (to sb - [kind of punishment]),???,"""impositum fuit"" (alci)",,1,1,1,1,NA,NA,,,"""antequam habuisset penam seu penitenciam debitam pro predictis, obiit in muro detentus"" (GuiSent II, 1122)","The details concerning time and locations etc. concern the penance, not the action of the penance being given. We can work back to the former from the document data, actant 1, (if present), and time from. The duration column is for the duration of the punishment, e.g. imprisonment or wearing crosses.",
approved,A0050,[] Person | [] Group,"""habuit penitenciam""",received penance (from sb - [kind of penance]),,,"""a"" + 6",[] Person | [] Group,2 | NULL,[] Concept | NULL,interaction,trial,penance,punishment,receiving penance,,#N/A,#N/A,,#VALUE!,#VALUE!,A0114,"""habuit penam""",received punishment (from sb - [kind of punishment]),C0145,penitencia,penance,,,object of the exercise of power,undefined,A0112,"""imposuit penitentiam""",gave penance (to sb - [kind of penance]),???,"""impositum fuit"" (alci)",,1,1,1,1,NA,NA,,,"""Et fuit confessus fratri Ferrario sed non habuit ab ipso penitentiam"". ","The details concerning time and locations etc. concern the penance, not the action of the penance being given. We can work back to the former from the document data, actant 1, (if present), and time from. The duration column is for the duration of the punishment, e.g. imprisonment or wearing crosses.",
approved,A0051,[] Person | [] Group,"""habuit""",received (from sb - st),,,"""a"" + 6
",[] Person | [] Group,4,[] Object,interaction,transfer,receiving,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,dedit,gave,,#N/A,#N/A,1,1,1,1,NA,NA,,,"""interrogata, si ipsa aliquid habuit ab aliquo defuncto, qui prius foret de ipsorum secta, dixit quod non.""  (Freiburg, ed. Utz Tremp, 441)",,
approved,A0165,[] Person | [] Group,"""hereticatus/a fuit""",was hereticated (by sb),,,"""a"" + 6",[] Person | [] Group,NULL,NULL,interaction,conversion,ritual,consolamentum,accepting consolamentum,,#N/A,#N/A,,#VALUE!,#VALUE!,A0234,"""receptus/a fuit""",was received/[consoled] (by sb),C0082,hereticatio,heretication [Cathar],,,,NA,A0052,"""hereticavit""","""hereticated""",NULL,NULL,NULL,1,NA,1,1,NA,NA,,,,,
approved,A0052,[] Person | [] Group,"""hereticavit""",hereticated (sb),,,4,[] Person | [] Group,NULL,NULL,interaction,conversion,ritual,consolamentum,conferring consolamentum,,#N/A,#N/A,,#VALUE!,#VALUE!,A0075,"""recepit""",received/[consoled] (sb),C0082,hereticatio,heretication [Cathar],,,,NA,A0165,"""hereticatus/a fuit""",was hereticated by,NULL,NULL,NULL,1,NA,1,1,NA,NA,,,,,
discouraged,A0053,[] Person | [] Group,"""hospes""",accommodation provider for,,,2,[] Person | [] Group,NULL,NULL,role,inquisitorial category,support,housing,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,positive,,,"""hospitatus/a fuit""",was housed by,,#N/A,#N/A,1,1,1,1,NA,NA,,,"""Sed bene audivit dici tunc tempus, quod Wetzöwer de Basilea est hospes apostolorum."" (Freiburg, ed. Utz Tremp, 440)",,Use A0093 social_category + C code instead.
discouraged,A0109,[] Person | [] Group,"""ibit""",will go (on pilgrimage),,,NULL,NULL,NULL,NULL,interaction,trial,punishment,pilgrimage,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,NULL,NULL,,#N/A,#N/A,1,1,1,NA,1,1,,,,,"Use A0114 habuit penam (or penitenciam, according to the formulation in the source) with the appropriate Concept."
approved,A0113,[] Person | [] Group,"""imposuit penam""",gave punishment (to sb - [kind of punishment]),,,3,[] Person | [] Group,2 | NULL,[] Concept | NULL,interaction,trial,penance,punishment,imposing punishment,,#N/A,#N/A,,#VALUE!,#VALUE!,A0112,"""imposuit penitentiam""",gave penance (to sb - [kind of penance]),C0038,pena,penalty/punishment,,,exercise of power over sb,undefined,A0114,"""habuit penam""",received punishment (from sb - [kind of punishment]),???,"""impositum fuit"" (per)",,1,1,1,1,NA,NA,,,"""potestatem inponendi tibi pro tuis conmissis in secta et heresi sepe fata, penam et penitenciam salutarem"" (GuiSent I, 956)","The duration column is for the duration of the punishment, e.g. imprisonment or wearing crosses.",
approved,A0112,[] Person | [] Group,"""imposuit penitentiam""",gave penance (to sb - [kind of penance]),,,3,[] Person | [] Group,2 | NULL,[] Concept | NULL,interaction,trial,penance,punishment,imposing penance,,#N/A,#N/A,,#VALUE!,#VALUE!,A0113,"""imposuit penam""",gave punishment (to sb - [kind of punishment]),C0145,penitencia,penance,,,exercise of power over sb,undefined,A0050,"""habuit penitenciam""",received penance (from sb - [kind of penance]),???,"""impositum fuit"" (per)",,1,1,1,1,NA,NA,,,"""potestatem inponendi tibi pro tuis conmissis in secta et heresi sepe fata, penam et penitenciam salutarem"" (GuiSent I, 956)","The duration column is for the duration of the punishment, e.g. imprisonment or wearing crosses.",
approved,A0054,[] Person | [] Group,"""induxit""",incited,,,4,[] Person | [] Group,"""ut"" | ""ne""",[] Statement,interaction,incitement,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,"???
",was incited by,,#N/A,#N/A,1,1,1,1,NA,NA,,,,,
approved,A0240,[] Person | [] Group,"""induxit""",induce (sb - into st),,,4,[] Person | [] Group,in + 4,[] Statement | [] Concept,interaction,flow,information flow,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,proselytization #conversion,,neutral,positive,???,#N/A,#N/A,???,#N/A,#N/A,R,O,O,R,NA,NA,,,,,
approved,A0173,[] Person | [] Group,"""infamatus""",infamed (in front of sb - [for st]),,,"""coram"" + 6",[] Person | [] Group,"NULL | ""pro"" + 6 | ""quia""",NULL | [] Concept | [] Statement,interaction,interaction,fama,being object of fama,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,negative,,,,,,#N/A,#N/A,1,1,1,NA,NA,NA,,,,"""Fama"" is impersonal, so the actant1 will not be the one who diffuses it but the one in front of whom the person is infamatus.",
approved,A0055,[] Person | [] Group,"""inquisitor""",inquisitor (for Text part),,,NULL,[] Text part,NULL,NULL,relation,trial,social role,inquisitor,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,C0146,inquisitor [generaliter],inquisitor [in general],,,neutral,NA,,???,is issued by,NULL,NULL,NULL,NA,NA,NA,NA,NA,NA,,,,The document has a date and place but the role of a person towards the document does not have any date and place.,
approved,A0167,[] Person | [] Group,"""inquisivit""",investigated (against sb - [for st]),,,"""contra"" + 4 | ""de"" + 6",[] Person | [] Group,"NULL | ""pro"" + 6",NULL | [] Concept | [] Statement,relation,trial,investigation,inquisition,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,,,,#N/A,#N/A,1,1,1,1,NA,NA,,,,"""in­quisitionem contra eos facere incepimus"" (Guglielmites p. 52)",
approved,A0211,[] Person | [] Group,"""instructionem accepit""",was taught (by sb - [st]),,,"""a"" + 6",[] Person | [] Group,"""in"" + 6",[] Concept | [] Statement,interaction,flow,information flow,teaching,being taught,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,neutral,neutral,A0207,"""instruxit""",taught (sb - [st]),???,"""doctum fuit""",#N/A,1,1,1,1,NA,NA,,,,,
approved,A0207,[] Person | [] Group,"""instruxit""",taught (sb - [st]),,,4,[] Person | [] Group,"""in"" + 6",[] Concept | [] Statement,interaction,flow,information flow,teaching,teaching somebody,,#N/A,#N/A,,#VALUE!,#VALUE!,A0206,"""docuit""",taught (sb - [st]),,#VALUE!,#VALUE!,,,neutral,neutral,A0211,"""instructionem accepit""",was taught (by sb - [st]),???,"""doctum fuit""",#N/A,1,1,1,1,NA,NA,,,,,
approved,A0056,[] Person | [] Group,"""interfuit""",was present (to st),,,3,[] Statement | [] Event,"NULL
",NULL,action,participation,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,"""frequentatus/a fuit""",was attended by,,#N/A,#N/A,1,1,1,1,1,1,,,"""interfuit hereticationi viris sui"" (code as interfuit + substatement noting down ""X was hereticated"".",,
approved,A0126,[] Person | [] Group,"""interrogatus/a (judicialiter)""",interrogated on trial (by sb - [whether / concerning st]),,"""examinatus/a""","""a"" + 6",[] Person | [] Group,"NULL | ""de"" + 6 | ""super"" + 4",NULL | [] Concept | [] Statement,interaction,trial,interrogation,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,object of the exercise of power,,A0118,"""interrogavit (judicialiter)""",interrogated on trial (sb - [whether / concerning st]),,#N/A,#N/A,1,1,1,1,NA,NA,,,,,
approved,A0118,[] Person | [] Group,"""interrogavit (judicialiter)""",interrogated on trial (sb - [whether / concerning st]),,,4,[] Person | [] Group,"NULL | ""de"" + 6 | ""super"" + 4",NULL | [] Concept | [] Statement,interaction,trial,interrogation,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,exercise of power over sb,,A0126,"""interrogatus/a (judicialiter)""",interrogated on trial (by sb - [whether / concerning st]),,#N/A,#N/A,1,1,1,1,NA,NA,,,,,
approved,A0057,[] Person | [] Group,"""invenit""",met,,,4,[] Person | [] Group,NULL,NULL,interaction,meeting,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,"""invenit""",met,,#N/A,#N/A,1,1,1,1,NA,NA,,,,,
approved,A0058,[] Person | [] Group,"""invitavit""",invited,,,4,[] Person | [] Group,NULL,NULL,interaction,meeting,invitation,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,???,was invited by,,#N/A,#N/A,1,1,1,1,NA,NA,,,,,
approved,A0059,[] Person | [] Group,"""itinerem fecit""",travelled (with sb),,,"""cum"" + 6",[] Person | [] Group,NULL,NULL,interaction,travelling together,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,A0059,#REF!,travelled with,,#N/A,#N/A,1,1,1,1,1,1,,,,,
approved,A0163,[] Person | [] Group,"""iudicavit""",judged (sb - [for st]),,,4,[] Person | [] Group | NULL,"NULL | ""pro"" + 6",NULL | [] Concept | [] Statement,interaction,trial,court sitting,judging,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,exercise of power over sb,exercise of power over sb,A0128,"""constitutus/a in iudicio""",standing trial (before sb - [for st]),???,#N/A,#N/A,1,1,1,1,NA,NA,,,,,
approved,A0098,[] Person | [] Group,"""iuratus/a""",having sworn,,,NULL,NULL,NULL,NULL,action,trial,taking oath,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,NULL,NULL,,#N/A,#N/A,1,NA,NA,1,NA,NA,,,,,
approved,A0176,[] Person | [] Group,"""iuravit""",swore (to/in front of sb - st / to do st),,,"3 | ""coram"" + 6",[] Person | [] Group,"4 | ""quod""",[] Concept | [] Statement,interaction,obligation,oath,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,,,???,"""iuratum fuit""",was sworn to,1,1,1,1,NA,NA,NA,O,,,
approved,A0146,[] Person | [] Group,"""ivit""",went,,,NULL,NULL,NULL,NULL,action,going,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,NA,1,1,,,,,
approved,A0253,[] Person | [] Group,"""ivit"" (cum alqo)",went (with sb),,,cum + 6,[] Person | [] Group,NULL,NULL,interaction,accompanying,companionship of voyage,,,A0146,"""ivit""",went,,#VALUE!,#VALUE!,A0123,"""associavit""",accompanied (sb),,#VALUE!,#VALUE!,travelling together,,neutral,NA,A0253,"""ivit"" (cum alqo)",went (with sb),NULL,NULL,NULL,1,1,1,1,1,1,,,,,
approved,A0265,[] Person | [] Group,"""legavit""",bequeathed (to sb - [st]),,,3,[] Person | [] Group,4 | NULL,[] Object | NULL,interaction,flow,transfer,gift,bequest,A0160,"""dedit"" (donavit)",gave / donated (to sb - st),,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,not safely inferable,positive,,,#N/A,#N/A,,#N/A,#N/A,O,O,O,O,NA,NA,O,NA,,,
approved,A0191,[] Person | [] Group,"""legere audivit""",heard reading (sb - [st]),,,4,[] Person | [] Group,"4 | ""de"" + 6 | ""quod""",[] Concept | [] Statement,interaction,reading,reading together,hearing somebody reading,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,neutral,neutral,A0166,"""legit""",read (to sb - [st]),,"""lectum fuit""",was read by,1,1,1,1,NA,NA,,,,"This should not be coded as ""audivit"" + substatement ""somebody read to somebody"", because this would mean that he heard that somebody read, and not that he heard somebody reading. Whence this A/R.",
approved,A0166,[] Person | [] Group,"""legit""",read (to sb - [st]),,,"3 | ""coram"" + 6",[] Person [] Group,"4 | ""quod""",[] Concept | [] Statement,interaction,reading,reading together,reading to somebody,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,neutral,neutral,A0191,"""legere audivit""",heard reading (sb - [st]),,"""lectum fuit""",was read by,1,1,1,1,NA,NA,,,,,
discouraged,A0198,[] Person | [] Group,"""liber""",child (of sb),,,2,[] Person | [] Group,NULL,NULL,social relation,kinship,consanguinity,child,,A0236,"""cognatus""",cognate (of sb),,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,neutral,NA,A0196,"""parens""",parent (of sb),NULL,NULL,NULL,NA,NA,NA,NA,NA,NA,,,,,Use A0093 + appropriate Concept instead.
approved,A0271,[] Person | [] Group,"""locavit""",rented (to sb - st),,,3,[] Person | [] Group,4,[] Object,interaction,flow,resources flow,renting,renting something,,#N/A,#N/A,NA,NA,NA,,#N/A,#N/A,,#VALUE!,#VALUE!,,not safely inferable,neutral,neutral,A0272,???,hired (from sb - st),???,#N/A,#N/A,R,O,O,O,NA,NA,,,"""Nalgartz de Villario locavit domum suam mulieribus valdensibus""",,
approved,A0060,[] Person | [] Group,"""locutus/a fuit""",spoke (to sb - [about st]),,"""fuit locutus"" #""locutus/a est""","""cum"" + 6",[] Person | [] Group,"""de"" + 6 | NULL",[] Concept | [] Person | NULL,interaction,flow,information flow,conversation,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,"""locutus/a fuit""",spoke to,,#N/A,#N/A,1,1,1,1,NA,NA,,,"""nec audavit predicationarem eorum, sed bene fuit locutus cum eis"" (ms. 609)",,
approved,A0154,[] Person | [] Group,"""locutus/a fuit"" (contra)",spoke (to sb against sb/st),,"""fuit locutus"" #""locutus/a est""","""cum"" + 6",[] Person | [] Group,"""contra"" + 6",[] Concept | [] Person,interaction,flow,information flow,conversation,criticism,A0060,"""locutus/a fuit""",spoke (to sb - [about st]),,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,neutral,negative,A0060,"""locutus/a fuit""",spoke (to sb - [about st]),???,???,"""was criticized by""",1,1,1,1,NA,NA,,,,"Reciprocity: only ""locutus"" without contra is returned to subject from actant1 because it should imply that he spoke about it with the critic but not necessarily that they criticized the concept/person too.
",
approved,A0061,[] Person | [] Group,"""maledicit""",damn (sb),,,3,[] Person | [] Group,"""de"" + 6 | NULL",[] Concept | NULL,action,malediction,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,negative,,,"""maledicitur""",was ???,,#N/A,#N/A,1,NA,1,1,NA,NA,,,,,
approved,A0157,[] Person | [] Group,"""mandavit""",commission (sb - to do/make st),,,4,[] Person | [] Group,"""facere"" + 4 | ""ut"" | ""quod""",[] Object | [] Statement,interaction,,commissioning,commissioning somebody,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,neutral,neutral,,"""mandatus fuit""",was commissioned (by sb - to do st),,#N/A,#N/A,1,1,1,1,NA,NA,,,,,
approved,A0062,[] Person | [] Group,"""mansit""",stayed (lived) with,,"""morabatur"" #""habitabat""","""cum"" + 6",[] Person | [] Group,NULL,NULL,social relation,cohabitation,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,"""mansit""",stayed (lived) with,,#N/A,#N/A,1,1,1,1,NA,NA,,,,,
discouraged,A0111,[] Person | [] Group,"""maritus""",husband (of sb),,,2,[] Person | [] Group,NULL,NULL,social relation,kinship,affinity,marriage,,A0235,"""affinis""",affine (of sb),,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,neutral,NA,A0087,"""uxor""",wife (of sb),,NULL,NULL,1,1,NA,NA,NA,NA,,,,,Use A0093 + appropriate Concept instead.
discouraged,A0063,Person,"""mater""",mother (of sb),,,2,[] Person | [] Group,NULL,NULL,social relation,kinship,consanguinity,parent,mother,A0196,"""parens""",parent (of sb),,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,neutral,NA,A0198,"""liber""",child (of sb),NULL,NULL,NULL,NA,NA,NA,NA,NA,NA,,,,"Obviously there is many kinship rules - perhaps not urgent to list them at this stage. They function in a similar way; all are reciprocal, but some are reciprocal symmetrical (sibling-sibling), other reciprocal asymmetrical (parent-child).",Use A0093 + appropriate Concept instead.
approved,A0150,[] Person | [] Group,"""melioramentum fecit""",performed melioramentum (to sb),,"""recollegit modo hereticali"" | ""osculando bis in ore ex transverso""",3,[] Person | [] Group,NULL,NULL,interaction,ritual,melioramentum,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,???,???,NULL,NULL,NULL,1,1,1,1,NA,NA,,,,,
approved,A0064,[] Person | [] Group,"""misit""",sent,,,3,[] Person | [] Group,4,[] Object,interaction,flow,transfer,resources flow,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,NULL,NULL,,#N/A,#N/A,1,1,1,NA,1,1,,,,,
approved,A0065,[] Person | [] Group,"""misit""",sent,,,4,[] Person | [] Group,"""ad"" + 4",[] Person | [] Group | NULL,interaction,sending (somebody),,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,"""missus/a fuit""",was sent by,,#N/A,#N/A,1,NA,1,NA,1,1,,,"""misit istum deponentem ad quendam Spon"" (Coventry)",,
approved,A0066,[] Person | [] Group,"""narravit""",narrated,,"""enarravit""",3,[] Person | [] Group,"4 | ""quomodo""",[] Concept | [] Statement,interaction,conversation,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,"""audivit""",heard,,#N/A,#N/A,1,NA,1,1,NA,NA,,,,,
approved,A0107,[] Person,"""natus/a est""",was born,,,NULL,NULL,NULL,NULL,event,birth,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,NULL,NULL,,NULL,NULL,1,NA,NA,1,NA,NA,,,,,
approved with recommendation,A0144,[] Person | [] Group,"""negavit""",denied (to sb - st),,"""respondit quod non"" #""denegavit""","3 | ""coram"" + 6",[] Person | [] Group,"4 | 4inf | ""quod""",[] Statement | [] Concept,interaction,flow,information flow,saying,denying,A0037,"""dixit""",told (sb - st),,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,neutral,negative,???,"""negationem audivit""",,???,"""negatum fuit""",was denied by,1,1,1,1,NA,NA,,,,,"Also used for the ""respondit non"" and the like in a trial context; however, if the verb ""negavit"" is not used there, the epistemological level should be 2 and not 1."
discouraged,A0169,[] Person | [] Group,"""nescivit""",,,,,,,,cognitive,knowledge,knowing,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,,,,#N/A,#N/A,,,,,,,,,,,Use scivit with negative modality instead.
approved,A0067,[] Person | [] Group,"""notarius""",notary (for Text part),,,NULL,[] Text part,NULL,NULL,relation,trial,social role,notary,,,#N/A,#N/A,,#VALUE!,#VALUE!,A0181,"""traditum""",written down (by sb as notary),C0062,notarius,notary,,,neutral,NA,A0181,"""traditum""",written down (by sb as notary),NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,The document has a date and place but the role of a person towards the document does not have any date and place.,
approved,A0147,[] Person | [] Group,"""noticiam contraxit""",got acquainted (with sb),,,"""cum"" + 6",[] Person | [] Group,NULL,NULL,relation,making acquaintance,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,A0147,"""noticiam contraxit""",got acquainted (with sb),NULL,NULL,NULL,1,1,1,1,NA,NA,,,,,
approved,A0222,[] Person | [] Group,"""noticiam habuit""",was acquainted (with sb),,,2,[] Person | [] Group,NULL,NULL,interaction,knowledge,knowing,being acquainted,,A0162,"""novit""",knew (sb/st),,#VALUE!,#VALUE!,A0190,"""familiaritatem habuit""",was intimately acquainted (with sb),,#VALUE!,#VALUE!,,,neutral,NA,A0222,"""noticiam habuit""",was acquainted (with sb),NULL,NULL,NULL,1,1,1,1,NA,NA,,,"""si unquam ha­buerat familiaritatem vel notitiam seu amicitiam alicuius heretici vel heretice"" (Guglielmites p. 56)",,
approved,A0244,[] Statement | [] Concept | [] Person | [] Group | [] Object | [] Event,"""notus/a erat""",was known (to sb),,,3,[] Person | [] Group,NULL,NULL,cognitive,knowledge,knowing,being known to sb,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,neutral,NA,A0162,"""novit""",knew (sb/st),NULL,NULL,NULL,1,1,NA,NA,NA,NA,,,,,
approved,A0245,[] Statement | [] Concept | [] Person | [] Group | [] Object | [] Event,"""notus/a erat""",was known (to sb - as some),,,3,[] Person | [] Group,ut qualis,[] Value | [] Concept,cognitive,knowledge,knowing,being known to sb,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,neutral,neutral,A0243,"""novit""",knew (sb/st - as some),???,#N/A,#N/A,1,1,NA,NA,NA,NA,,,,,
approved,A0162,[] Person | [] Group,"""novit""",knew (sb/st),,,"4inf | ""quod"" | 4",[] Statement | [] Concept | [] Person | [] Group | [] Object | [] Event,NULL,NULL,cognitive,knowledge,knowing,knowing sb/st,,,#N/A,#N/A,,#VALUE!,#VALUE!,A0082,"""scivit""",knew (sb/st),,#VALUE!,#VALUE!,,,neutral,NA,A0244,"""notus/a erat""",was known (to sb),NULL,NULL,NULL,1,1,NA,NA,NA,NA,,,,,
approved,A0243,[] Person | [] Group,"""novit""",knew (sb/st - as some),,,"4inf | ""quod"" | 4",[] Statement | [] Concept | [] Person | [] Group | [] Object | [] Event,qualem | qualis,[] Value | [] Concept,cognitive,knowledge,knowing,knowing sb/st,,,#N/A,#N/A,,#VALUE!,#VALUE!,A0246,"""scivit""",knew (sb/st - as some),,#VALUE!,#VALUE!,,,neutral,neutral,A0245,"""notus/a erat""",was known (to sb - as some),???,#N/A,#N/A,1,1,NA,NA,NA,NA,,,,,
approved,A0068,[] Person | [] Group,"""nuntiavit""",announced (to sb - st),,,3,[] Person | [] Group,"4 | ""quomodo""",[] Concept | [] Statement,interaction,flow,information flow,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,neutral,neutral,A0022,"""audivit""",heard (from sb - st),???,#N/A,#N/A,1,1,1,1,NA,NA,,,,,
approved,A0122,[] Person | [] Group,"""obligatus/a""",having made obligation (to sb - [of st]),,,3,[] Person | [] Group,2 | NULL,[] Concept | [] Statement | NULL,interaction,trial,obligation,making obligation,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,object of the exercise of power,object of the exercise of power,,???,???,NULL,NULL,NULL,1,1,1,1,NA,NA,,,"""sub debito prestiti iuramenti et penis quibus tenetur officio obligata"" (Guglielmites, p. 244) ","actant2 = content of obligation (e.g. punishment, property).",
approved,A0069,[] Person | [] Group,"""odiebat""",hated (sb - [because of st]),,"""habebat odio""",4,[] Person | [] Group,"""pro"" + 6 | ""ob"" + 6",[] Concept | [] Statement,feeling,hatred,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,negative,negative,,"""odiebatur""",was hated by,,,"""was cause of hatred from""",1,1,NA,NA,NA,NA,,,"""quod pacificaret se cum dicto Cap de Porc quem tunc ipse testis habebat hodio"".",,
